INSEE_COM;Annee;Nb_mutations;NbMaisons;NbApparts;propmaison;propappart;PrixMoyen;Prixm2Moyen;SurfaceMoy
74261;2023;3;2;1;66.6666666666667;33.3333333333333;331921.666666667;2938.66666666667;92.3333333333333
74262;2023;16;5;11;31.25;68.75;316758;3923;77.3125
74263;2023;80;56;24;70;30;475319.8625;4707.9;103.175
74264;2023;96;36;60;37.5;62.5;231159.8125;2795.40625;85.28125
74265;2023;7;6;1;85.7142857142857;14.2857142857143;317942.857142857;4657.85714285714;87.1428571428571
74266;2023;11;4;7;36.3636363636364;63.6363636363636;453953;6647.81818181818;70.1818181818182
74267;2023;52;23;29;44.2307692307692;55.7692307692308;639029.480769231;6958.48076923077;91.3076923076923
74269;2023;36;17;19;47.2222222222222;52.7777777777778;223895.416666667;2719.58333333333;84.9722222222222
74271;2023;7;5;2;71.4285714285714;28.5714285714286;281057.142857143;3970.42857142857;76.8571428571429
74272;2023;52;27;25;51.9230769230769;48.0769230769231;442644.692307692;5216.28846153846;87.2692307692308
74273;2023;12;11;1;91.6666666666667;8.33333333333333;283644;3991.75;72.25
74275;2023;28;13;15;46.4285714285714;53.5714285714286;675640.464285714;6555.71428571429;99.8571428571429
74276;2023;71;19;52;26.7605633802817;73.2394366197183;210748.957746479;4057.6338028169;54.8169014084507
74278;2023;69;23;46;33.3333333333333;66.6666666666667;254129.217391304;3249.10144927536;77.6086956521739
74279;2023;77;14;63;18.1818181818182;81.8181818181818;179021.051948052;3793.45454545455;49.1038961038961
74280;2023;62;20;42;32.258064516129;67.741935483871;363054.903225806;4731.90322580645;80.5967741935484
74281;2023;579;80;499;13.8169257340242;86.1830742659758;267748.86701209;3901.74611398964;69.1001727115717
74282;2023;68;48;20;70.5882352941177;29.4117647058824;466656.382352941;4732.45588235294;100.558823529412
74283;2023;10;8;2;80;20;379798.6;3635.2;96.4
74284;2023;11;6;5;54.5454545454545;45.4545454545455;228907.909090909;2778.81818181818;84.0909090909091
74285;2023;5;4;1;80;20;346225.4;3768.2;89.2
74286;2023;10;7;3;70;30;274412.4;3679.1;77.1
74287;2023;9;6;3;66.6666666666667;33.3333333333333;230583.111111111;3264.11111111111;71.7777777777778
74288;2023;75;26;49;34.6666666666667;65.3333333333333;344535;4278.62666666667;80.08
74289;2023;14;10;4;71.4285714285714;28.5714285714286;356504.285714286;3874.92857142857;92.7142857142857
74290;2023;17;3;14;17.6470588235294;82.3529411764706;333711.764705882;5572.11764705882;60.1176470588235
74291;2023;5;4;1;80;20;386509;3999.8;105
74292;2023;3;3;0;100;0;387810;3599;113.333333333333
74293;2023;69;23;46;33.3333333333333;66.6666666666667;384095.782608696;4431.63768115942;85.3913043478261
74294;2023;29;18;11;62.0689655172414;37.9310344827586;441863.24137931;5215.13793103448;72.8620689655172
74295;2023;2;2;0;100;0;166676.5;1111.5;150
74296;2023;11;8;3;72.7272727272727;27.2727272727273;392246.818181818;4396.09090909091;100
74297;2023;3;3;0;100;0;450193.333333333;4908.33333333333;99
74298;2023;106;32;74;30.188679245283;69.811320754717;340579.858490566;4179.7641509434;80.0943396226415
74299;2023;25;15;10;60;40;1261174.72;10840;113.48
74301;2023;15;8;7;53.3333333333333;46.6666666666667;307319.2;3847.53333333333;82.8
74302;2023;12;7;5;58.3333333333333;41.6666666666667;380615.916666667;5903.83333333333;65.5
74303;2023;28;9;19;32.1428571428571;67.8571428571429;411175.357142857;5492.78571428571;75.7857142857143
74304;2023;7;2;5;28.5714285714286;71.4285714285714;318570;3407.71428571429;95.7142857142857
74305;2023;135;23;112;17.037037037037;82.962962962963;276935.422222222;4133.28888888889;65.762962962963
74306;2023;2;2;0;100;0;491825;3575;137
74307;2023;12;6;6;50;50;402461.5;4264.83333333333;94.6666666666667
74308;2023;9;7;2;77.7777777777778;22.2222222222222;305611.111111111;3951.33333333333;75
74309;2023;67;25;42;37.3134328358209;62.6865671641791;353881.044776119;4578.41791044776;80.3283582089552
74310;2023;7;6;1;85.7142857142857;14.2857142857143;545420;5342.14285714286;103.857142857143
74311;2023;52;36;16;69.2307692307692;30.7692307692308;331878.5;3952.84615384615;86.8846153846154
74312;2023;5;4;1;80;20;285580;3579.6;82.8
74313;2023;8;3;5;37.5;62.5;343248;4186;81.25
74314;2023;19;14;5;73.6842105263158;26.3157894736842;410385.526315789;4305.63157894737;95.1578947368421
74315;2023;10;8;2;80;20;373285;4343.8;91.1
75056;2023;26511;96;26415;0.362113839538305;99.6378861604617;535918.489796688;10200.964769341;51.3548715627475
76001;2023;8;8;0;100;0;201000;1880.125;107.875
76002;2023;5;5;0;100;0;198000;1856.6;111.4
76004;2023;1;1;0;100;0;119000;1983;60
76005;2023;53;33;20;62.2641509433962;37.7358490566038;160198.018867925;2139.7358490566;75.377358490566
76006;2023;2;2;0;100;0;137000;1698;68
76007;2023;7;7;0;100;0;188528.571428571;2042.71428571429;95.2857142857143
76008;2023;5;5;0;100;0;121000;1823.4;70.6
76009;2023;2;2;0;100;0;197500;1781.5;113
76010;2023;3;3;0;100;0;161000;1767.66666666667;99.6666666666667
76011;2023;3;3;0;100;0;173522;1864.33333333333;96
76012;2023;2;2;0;100;0;132500;1341.5;92
76013;2023;15;15;0;100;0;197744.8;1968.2;99.7333333333333
76014;2023;13;10;3;76.9230769230769;23.0769230769231;224169.153846154;2786.30769230769;88.6923076923077
76015;2023;12;12;0;100;0;194291.666666667;1964.58333333333;99.6666666666667
76016;2023;2;2;0;100;0;351400;2542.5;139
76017;2023;2;2;0;100;0;196650;2013.5;96
76018;2023;13;12;1;92.3076923076923;7.69230769230769;168042.307692308;1896.92307692308;93.7692307692308
76019;2023;4;4;0;100;0;231537.5;2212.25;104.75
76020;2023;10;10;0;100;0;192543.9;2175.9;90.6
76021;2023;6;6;0;100;0;196591.666666667;2132.83333333333;98
76022;2023;7;7;0;100;0;189814.285714286;1726.57142857143;115
76023;2023;5;5;0;100;0;139200;1288.2;96.2
76024;2023;2;2;0;100;0;161000;2211;72
76025;2023;6;6;0;100;0;140800;1845.66666666667;85.8333333333333
76026;2023;29;24;5;82.7586206896552;17.2413793103448;150561.724137931;1875.03448275862;79.5862068965517
76029;2023;2;2;0;100;0;75000;619.5;114
76030;2023;5;5;0;100;0;269950;2358.8;118.4
76032;2023;2;2;0;100;0;250750;2289;110.5
76033;2023;5;5;0;100;0;252100;1996;126.6
76034;2023;30;29;1;96.6666666666667;3.33333333333333;160619.333333333;1965.6;87
76035;2023;21;21;0;100;0;121642.857142857;1354.71428571429;90.3809523809524
76036;2023;5;5;0;100;0;201504;1900;107.8
76038;2023;4;4;0;100;0;269575;2292.25;117
76039;2023;14;14;0;100;0;225296.428571429;2120.07142857143;105.714285714286
76040;2023;2;2;0;100;0;151500;2008.5;76
76041;2023;9;9;0;100;0;270712.777777778;2480.55555555556;109.111111111111
76042;2023;4;4;0;100;0;82500;1353.5;65.25
76043;2023;10;10;0;100;0;202324.8;1943.3;107.8
76045;2023;3;3;0;100;0;236666.666666667;2520;93.3333333333333
76046;2023;8;8;0;100;0;254287.5;2237.375;117.5
76047;2023;3;3;0;100;0;140833.333333333;1706.66666666667;81.6666666666667
76048;2023;5;5;0;100;0;238340;2092.2;108.8
76049;2023;5;5;0;100;0;89680;1490;62.8
76050;2023;11;11;0;100;0;169440.909090909;2207.18181818182;75.5454545454545
76051;2023;18;17;1;94.4444444444444;5.55555555555556;187571.944444444;2050.38888888889;93.2222222222222
76052;2023;2;2;0;100;0;120000;1420;74
76053;2023;2;2;0;100;0;1,00E+05;1268.5;86
76054;2023;5;5;0;100;0;145560;1909.8;84.8
76055;2023;2;2;0;100;0;257500;1641;157
76056;2023;5;5;0;100;0;138900;1362.6;107.6
76057;2023;104;95;9;91.3461538461538;8.65384615384615;175743.721153846;2164.80769230769;83.9423076923077
76058;2023;3;3;0;100;0;121500;1582;75
76059;2023;4;4;0;100;0;156525;2025.25;90.75
76060;2023;8;8;0;100;0;168068.75;1814.25;96.75
76062;2023;2;2;0;100;0;85000;1162.5;73.5
76063;2023;6;6;0;100;0;216150;2081.33333333333;104
76064;2023;7;7;0;100;0;235000;2228.28571428571;110.857142857143
76065;2023;6;6;0;100;0;135849.5;1916.33333333333;78
76066;2023;4;4;0;100;0;194625;2282.75;86
76067;2023;9;9;0;100;0;152342.222222222;2338.55555555556;72.8888888888889
76068;2023;16;16;0;100;0;222127.1875;2114.4375;111.375
76069;2023;17;16;1;94.1176470588235;5.88235294117647;295452.941176471;3055;100.235294117647
76070;2023;9;9;0;100;0;107644.444444444;1359.88888888889;81.4444444444444
76071;2023;7;7;0;100;0;147357.142857143;1456.71428571429;100.142857142857
76072;2023;2;2;0;100;0;206710;1893;120
76074;2023;1;1;0;100;0;322500;2481;130
76075;2023;4;4;0;100;0;223550;2120.5;107.25
76076;2023;5;5;0;100;0;191480;2139.4;88.6
76077;2023;4;4;0;100;0;156083.25;1419;111.5
76079;2023;1;1;0;100;0;187000;2078;90
76082;2023;9;9;0;100;0;178994.555555556;1815.33333333333;93.3333333333333
76083;2023;1;1;0;100;0;1,00E+05;952;105
76084;2023;2;2;0;100;0;240000;2170.5;110.5
76085;2023;3;3;0;100;0;175000;1430.66666666667;110.333333333333
76086;2023;1;1;0;100;0;180000;2400;75
76087;2023;4;4;0;100;0;142212.5;1171;132.5
76088;2023;10;10;0;100;0;187804;1772.5;110.7
76090;2023;15;15;0;100;0;226142;2072.06666666667;103.733333333333
76091;2023;1;1;0;100;0;221550;2216;100
76092;2023;11;11;0;100;0;185818.181818182;1954.81818181818;98.8181818181818
76093;2023;4;4;0;100;0;167000;1770.75;88.25
76094;2023;4;4;0;100;0;310000;2841.5;115.75
76095;2023;120;57;63;47.5;52.5;227548.366666667;2388.3;90.725
76096;2023;8;8;0;100;0;232535;1825;124.75
76099;2023;5;5;0;100;0;266400;2395.2;126.6
76100;2023;13;13;0;100;0;241307.692307692;2498.46153846154;98.7692307692308
76101;2023;24;24;0;100;0;144427.5;1633.95833333333;88.7083333333333
76103;2023;104;50;54;48.0769230769231;51.9230769230769;209484.605769231;2507.5;84.9038461538462
76104;2023;4;4;0;100;0;293913;2811;117
76105;2023;2;2;0;100;0;283000;2184;137.5
76106;2023;7;7;0;100;0;355650;2548.42857142857;154.714285714286
76107;2023;3;3;0;100;0;150333.333333333;1321;111
76108;2023;203;124;79;61.0837438423645;38.9162561576355;325660.162561576;3244.04433497537;99.5320197044335
76109;2023;1;1;0;100;0;178500;2318;77
76111;2023;10;10;0;100;0;299800;2332.8;128.5
76113;2023;5;5;0;100;0;169420;1863;108.4
76114;2023;130;111;19;85.3846153846154;14.6153846153846;124293.307692308;1571.92307692308;78.2076923076923
76115;2023;7;7;0;100;0;205020.714285714;1842;116.142857142857
76116;2023;40;40;0;100;0;271111.5;2424.225;114.8
76117;2023;7;7;0;100;0;233114.285714286;3068.85714285714;80.7142857142857
76118;2023;2;2;0;100;0;231500;1694.5;137
76119;2023;1;1;0;100;0;294750;2076;142
76120;2023;6;6;0;100;0;274766.666666667;2723.33333333333;105.833333333333
76121;2023;7;7;0;100;0;142714.285714286;1348.42857142857;103.285714285714
76122;2023;4;4;0;100;0;100412.5;1858.5;61
76123;2023;10;10;0;100;0;342665;2554.2;131.2
76124;2023;6;6;0;100;0;224455.833333333;2264.16666666667;115.166666666667
76125;2023;23;21;2;91.304347826087;8.69565217391304;168334.782608696;1948.73913043478;90.304347826087
76128;2023;8;8;0;100;0;179362.5;1804.25;101.75
76129;2023;2;2;0;100;0;127500;1540;83.5
76130;2023;4;4;0;100;0;126000;1271;102.5
76131;2023;6;5;1;83.3333333333333;16.6666666666667;160525.333333333;2520.5;65.6666666666667
76132;2023;12;12;0;100;0;208116.666666667;1912.25;99.1666666666667
76133;2023;9;9;0;100;0;169975.555555556;1909.44444444444;93.3333333333333
76134;2023;9;9;0;100;0;162821;1883.66666666667;91.3333333333333
76135;2023;10;10;0;100;0;183537.6;1709.2;102.2
76136;2023;11;11;0;100;0;147290.909090909;1680.81818181818;84.5454545454545
76138;2023;2;2;0;100;0;382125;2154.5;179.5
76139;2023;2;2;0;100;0;130000;1038;145
76140;2023;1;1;0;100;0;80000;870;92
76141;2023;11;11;0;100;0;220860.909090909;2306.09090909091;97.9090909090909
76142;2023;5;5;0;100;0;158342;1818;88.2
76143;2023;13;13;0;100;0;247545.384615385;2406.61538461538;108.769230769231
76144;2023;2;2;0;100;0;227500;1714.5;131
76146;2023;36;36;0;100;0;221644.972222222;2160.63888888889;107.277777777778
76147;2023;6;6;0;100;0;180600;1703.33333333333;124
76148;2023;5;5;0;100;0;162260;1888.4;86
76149;2023;5;5;0;100;0;225820;1851.6;133.4
76151;2023;3;3;0;100;0;276100;2158.33333333333;132
76152;2023;10;10;0;100;0;179305;1604.4;111.1
76153;2023;1;1;0;100;0;190900;1527;125
76154;2023;7;7;0;100;0;86672.8571428571;1291.42857142857;67.8571428571429
76155;2023;2;2;0;100;0;236250;2042;112.5
76156;2023;9;9;0;100;0;205111.111111111;2433;97.3333333333333
76157;2023;113;52;61;46.0176991150442;53.9823008849557;141464.769911504;1793.85840707965;79.3274336283186
76158;2023;3;3;0;100;0;220666.666666667;2051;106.666666666667
76159;2023;36;34;2;94.4444444444444;5.55555555555556;159134;1695.61111111111;96.0277777777778
76160;2023;5;5;0;100;0;277540;2412.4;128.4
76162;2023;2;2;0;100;0;155300;1824;85
76163;2023;6;6;0;100;0;310425;2717.83333333333;124.166666666667
76164;2023;64;44;20;68.75;31.25;158137.96875;2016.375;82.640625
76165;2023;105;71;34;67.6190476190476;32.3809523809524;134460.333333333;1640.37142857143;81.5047619047619
76166;2023;3;3;0;100;0;128166.666666667;1387;90.6666666666667
76167;2023;17;17;0;100;0;347044.117647059;2645.52941176471;135.882352941176
76168;2023;3;3;0;100;0;173616.666666667;1505;112
76169;2023;20;20;0;100;0;221072.5;2633.2;89.85
76171;2023;1;1;0;100;0;225000;1731;130
76172;2023;3;3;0;100;0;290406.666666667;2127;128.333333333333
76173;2023;3;3;0;100;0;213453.333333333;1805;118.333333333333
76174;2023;4;4;0;100;0;173597.5;1509.75;116.75
76175;2023;2;2;0;100;0;130500;1285;105.5
76176;2023;5;5;0;100;0;208491;2672;74.8
76177;2023;3;3;0;100;0;228000;2144.33333333333;105.666666666667
76178;2023;30;28;2;93.3333333333333;6.66666666666667;174899.333333333;1937.6;90.8
76179;2023;11;11;0;100;0;222477.272727273;1981;109.090909090909
76180;2023;3;3;0;100;0;177666.666666667;1232;135.333333333333
76181;2023;1;1;0;100;0;72800;809;90
76182;2023;1;1;0;100;0;180000;2400;75
76183;2023;2;2;0;100;0;246000;2107.5;129
76184;2023;2;2;0;100;0;210500;1956;111
76185;2023;3;3;0;100;0;147450;1895;77
76186;2023;2;2;0;100;0;108750;1537;71
76187;2023;1;1;0;100;0;335450;2313;145
76188;2023;6;6;0;100;0;194433.333333333;1877.5;102.666666666667
76189;2023;2;2;0;100;0;165500;1877;88.5
76190;2023;4;4;0;100;0;148132.5;1525.75;97.25
76192;2023;64;48;16;75;25;179764.046875;2555.609375;74.90625
76193;2023;4;4;0;100;0;218937.5;2322.5;97.75
76194;2023;2;2;0;100;0;227500;1257;192
76195;2023;3;3;0;100;0;184166.666666667;1424.66666666667;130.333333333333
76196;2023;27;25;2;92.5925925925926;7.40740740740741;254429.62962963;2660.66666666667;99.4074074074074
76197;2023;3;3;0;100;0;171566.666666667;1650.66666666667;97.3333333333333
76198;2023;10;10;0;100;0;166550;1888;88.7
76199;2023;6;6;0;100;0;142166.666666667;1612.83333333333;86
76200;2023;6;6;0;100;0;306515;2845.83333333333;125.166666666667
76201;2023;3;3;0;100;0;193500;1821;109.333333333333
76202;2023;1;1;0;100;0;182580;1863;98
76203;2023;5;5;0;100;0;179030;2054.2;86.8
76204;2023;2;2;0;100;0;220700;1386;159.5
76205;2023;4;4;0;100;0;121400;1744;75.75
76206;2023;4;4;0;100;0;235655;2172.5;108.25
76207;2023;3;3;0;100;0;79833.3333333333;1641;52
76208;2023;11;11;0;100;0;182211.363636364;1877;101.272727272727
76209;2023;6;6;0;100;0;181333.333333333;1914.16666666667;109.5
76210;2023;5;5;0;100;0;157890;1650;91.4
76211;2023;3;3;0;100;0;103333.333333333;1495.33333333333;66.6666666666667
76212;2023;113;59;54;52.212389380531;47.787610619469;143302.221238938;2218.91150442478;64.5929203539823
76213;2023;1;1;0;100;0;197500;1846;107
76214;2023;1;1;0;100;0;71000;1578;45
76216;2023;155;77;78;49.6774193548387;50.3225806451613;148528.606451613;2121.4;68.9870967741935
76217;2023;511;163;348;31.8982387475538;68.1017612524462;149258.757338552;2449.62035225049;63.4990215264188
76218;2023;3;3;0;100;0;253016.666666667;3339;90
76219;2023;25;24;1;96;4;141588;1586.2;88.12
76220;2023;7;7;0;100;0;212950;2084.14285714286;106.428571428571
76221;2023;5;5;0;100;0;270932;2592.4;98.6
76222;2023;47;36;11;76.5957446808511;23.4042553191489;183042.872340426;2100.06382978723;85.8297872340426
76223;2023;6;6;0;100;0;280650;2684;112.333333333333
76224;2023;6;6;0;100;0;229353.333333333;2740.66666666667;86.1666666666667
76225;2023;5;5;0;100;0;188580;2144.6;90.8
76226;2023;1;1;0;100;0;165000;1650;100
76227;2023;9;9;0;100;0;230422.222222222;2019.33333333333;114.222222222222
76228;2023;3;3;0;100;0;146833.333333333;1699.33333333333;88
76229;2023;1;1;0;100;0;240300;2019;119
76230;2023;2;2;0;100;0;53500;1385;35
76231;2023;136;51;85;37.5;62.5;112353.985294118;1485.02205882353;77.5073529411765
76232;2023;8;8;0;100;0;184625;1833.25;102.625
76233;2023;1;1;0;100;0;28000;933;30
76234;2023;5;5;0;100;0;189090;1765.6;131.4
76235;2023;25;22;3;88;12;169594;1781.08;99.56
76236;2023;6;6;0;100;0;235591.666666667;2230.16666666667;115
76237;2023;7;7;0;100;0;170092.857142857;2078.42857142857;82.2857142857143
76238;2023;20;20;0;100;0;248092.5;2429.7;102.5
76239;2023;9;9;0;100;0;328377.777777778;2502.11111111111;138.333333333333
76240;2023;9;9;0;100;0;234650;2199.22222222222;117.777777777778
76241;2023;2;2;0;100;0;211125;1609.5;115
76242;2023;1;1;0;100;0;326500;2252;145
76243;2023;3;3;0;100;0;195733.333333333;2154.66666666667;91
76244;2023;4;4;0;100;0;255687.5;1806.75;146.25
76245;2023;13;13;0;100;0;187860;2162.92307692308;89.1538461538462
76247;2023;5;5;0;100;0;245200;2381.2;107.4
76249;2023;7;7;0;100;0;257607.142857143;3016.28571428571;94.7142857142857
76250;2023;5;5;0;100;0;246460;2503.4;98
76251;2023;3;3;0;100;0;187000;1931.33333333333;99
76252;2023;11;10;1;90.9090909090909;9.09090909090909;174236.363636364;2001.09090909091;93.0909090909091
76253;2023;7;7;0;100;0;251371.428571429;2142.14285714286;122.285714285714
76254;2023;46;36;10;78.2608695652174;21.7391304347826;229651.326086957;3218.17391304348;76.4565217391304
76255;2023;100;64;36;64;36;153300.91;1901.63;83.16
76257;2023;5;5;0;100;0;152400;1533;108.8
76258;2023;38;36;2;94.7368421052632;5.26315789473684;178777.368421053;2109.15789473684;84.1842105263158
76259;2023;292;174;118;59.5890410958904;40.4109589041096;163447.133561644;2247.91095890411;71.8527397260274
76260;2023;16;16;0;100;0;133084.375;1881.4375;75.4375
76261;2023;3;3;0;100;0;185000;2501.66666666667;74
76262;2023;3;3;0;100;0;149766.666666667;2113.66666666667;71
76263;2023;15;15;0;100;0;145273.333333333;1579.8;95.6666666666667
76264;2023;8;8;0;100;0;236000;1923.875;120.125
76266;2023;7;7;0;100;0;182171.428571429;2167;84.4285714285714
76268;2023;2;2;0;100;0;148500;1523;96.5
76270;2023;35;33;2;94.2857142857143;5.71428571428571;350423.228571429;3322.17142857143;107.771428571429
76271;2023;19;19;0;100;0;225742.105263158;1957.26315789474;115.894736842105
76272;2023;11;11;0;100;0;141250;1550.72727272727;95.4545454545455
